VegID,EmissionType,CommonName,GenusGroup,Family,GrowthForm,Type,References,Comment,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6
Boscia,NoData,,Boscia,Capparaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Boscia albitrunca,NoData,,Boscia,Capparaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bothriochloa,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bouchea,NoData,,Bouchea,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bouchetia,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bougainvillea,NoData,,Bougainvillea,Nyctaginaceae,Shrub,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bougainvillea spectabilis,NoData,great bougainvillea,Bougainvillea,Nyctaginaceae,Shrub,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bourreria,NoData,,Bourreria,Boraginaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bourreria succulenta,NoData,bodywood,Bourreria,Boraginaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bouteloua,NoData,,Bouteloua,Poaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bouteloua rigideseta,NoData,,Bouteloua,Poaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bouvardia,NoData,,Bouvardia,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachychiton,Brachychiton,brachychiton,Brachychiton,Sterculiaceae,Btr,genus,,,0.05,0.02,0.2,0.2,0.05,0.1,0.05,0.05,0.005,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachychiton acerifolius,Brachychiton,flame bottletree,Brachychiton,Sterculiaceae,Unknown,species,,,0.05,0.02,0.2,0.2,0.05,0.1,0.05,0.05,0.005,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachychiton acerifolius X discolor,Brachychiton,,Brachychiton,Malvaceae,Btr,species,,,0.05,0.02,0.2,0.2,0.05,0.1,0.05,0.05,0.005,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachychiton discolor,Brachychiton,,Brachychiton,Malvaceae,Btr,species,,,0.05,0.02,0.2,0.2,0.05,0.1,0.05,0.05,0.005,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachychiton populneus,Brachychiton,,Brachychiton,Sterculiaceae,Unknown,species,,,0.05,0.02,0.2,0.2,0.05,0.1,0.05,0.05,0.005,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachychiton rupestris,Brachychiton,,Brachychiton,Malvaceae,Btr,species,,,0.05,0.02,0.2,0.2,0.05,0.1,0.05,0.05,0.005,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachypodium,NoData,,Brachypodium,Poaceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachypodium retusum,NoData,,Brachypodium,Poaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachyris,NoData,,Brachyris,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachystegia,NoData,,Brachystegia,Fabaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brachystegia spiciformis,NoData,,Brachystegia,Fabaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brahea,NoData,,Brahea,Arecaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brahea armata,NoData,,Brahea,Arecaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brahea brandegeei,NoData,,Brahea,Arecaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brahea edulis,NoData,,Brahea,Arecaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brassica,NoData,,Brassica,Brassicaceae,Crop,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brassica napus,NoData,rape,Brassica,Brassicaceae,Crop,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brassica oleracea,NoData,cabbage,Brassica,Brassicaceae,Crop,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brassica rapa,NoData,field mustard,Brassica,Brassicaceae,Crop,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brassicaceae,NoData,,Brassicaceae,Brassicaceae,Unknown,family,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Breea,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Breonadia,NoData,,Breonadia,Rubiaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Breonadia salicina,NoData,,Breonadia,Rubiaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brickellia,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bridelia,NoData,,Bridelia,Phyllanthaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bridelia ferruginea,NoData,,Bridelia,Phyllanthaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bridelia micrantha,NoData,,Bridelia,Phyllanthaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bromopsis,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bromus,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brosimum,NoData,brosimum,Brosimum,Moraceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brosimum alicastrum,NoData,breadnut,Brosimum,Moraceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brosimum utile,NoData,cow tree,Brosimum,Moraceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brotherella,NoData,,Brotherella,Pylaisiadelphaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brotherella recurvans,NoData,,Brotherella,Pylaisiadelphaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Broussonetia,Broussonetia,broussonetia,Broussonetia,Moraceae,Btr,genus,,,4,0.02,0.1,0.1,0.1,0.1,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Broussonetia papyrifera,Broussonetia,paper mulberry,Broussonetia,Moraceae,Btr,species,,,4,0.02,0.1,0.1,0.1,0.1,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Brugmansia,NoData,brugmansia,Brugmansia,Solanaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Buchenavia,NoData,buchenavia,Buchenavia,Combretaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bucida,NoData,,Bucida,Combretaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bucida bursera,NoData,,Bucida,Combretaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Buckleya,NoData,,Buckleya,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Buddleja,NoData,,Buddleja,Scrophulariaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bulbostylis,NoData,,Bulbostylis,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bumelia,NoData,chittamwood gum bumelia,Bumelia,Sapotaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bumelia lanuginosa,Bumelia lanuginosa,chittamwood gum bumelia,Bumelia,Sapotaceae,Btr,species,,,8,0.02,0.4,0.4,0.1,0.2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Burkea,NoData,,Burkea,Fabaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Burkea africana,NoData,,Burkea,Fabaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bursaria,NoData,,Bursaria,Pittosporaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bursaria spinosa,NoData,,Bursaria,Pittosporaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bursera,NoData,,Bursera,Burseraceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bursera hindsiana,NoData,bursera,Bursera,Burseraceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Bursera simaruba,NoData,gumbo limbo,Bursera,Burseraceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Burseraceae,NoData,,Burseraceae,Burseraceae,Unknown,family,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Butea,NoData,,Butea,Fabaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Butea monosperma,NoData,Bengal kino,Butea,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Butia,NoData,,Butia,Arecaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Butia capitata,NoData,South American jelly palm,Butia,Arecaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Butyrospermum,NoData,,Butyrospermum,Sapotaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Butyrospermum parkii,NoData,Shea,Butyrospermum,Sapotaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Buxus,NoDataLowIso,common box,Buxus,Buxaceae,Btr,genus,,,0.2,0.02,0.2,0.2,0.2,0.2,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Buxus microphylla,NoDataLowIso,littleleaf boxwood,Buxus,Buxaceae,Unknown,species,,,0.2,0.02,0.2,0.2,0.2,0.2,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Buxus sempervirens,NoDataLowIso,common box,Buxus,Buxaceae,Btr,species,,,0.2,0.02,0.2,0.2,0.2,0.2,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Byrsonima,NoData,,Byrsonima,Malpighiaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Byrsonima crispa,NoData,,Byrsonima,Malpighiaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Byrsonima duckeana,NoData,,Byrsonima,Malpighiaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Byrsonima lucida,Bumelia lanuginosa,Long Key locustberry,Byrsonima,Malpighiaceae,Btr,species,,,8,0.02,0.4,0.4,0.1,0.2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Cactaceae,NoData,,Cactaceae,Cactaceae,Unknown,family,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Cactus,NoData,,Cactus,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Caesalpinia,NoData,,Caesalpinia,Fabaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Caesalpinia cacalaco,NoData,,Caesalpinia,Fabaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Caesalpinia cucullata,NoData,,Caesalpinia,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Caesalpinia echinata,NoData,Brazilwood,Caesalpinia,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Caesalpinia gilliesii,NoData,bird-of-paradise shrub,Caesalpinia,Fabaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Caesalpinia mezzoneuron,NoData,,Caesalpinia,Fabaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Caesalpinia sappan,NoData,sappanwood,Caesalpinia,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Caesalpinia spinosa,NoData,spiny holdback,Caesalpinia,Fabaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Calamovilfa,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Calamus,NoData,,Calamus,Arecaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Calamus gracilis,NoData,,Calamus,Arecaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Calliandra,NoData,,Calliandra,Fabaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Calliandra haematocephala,NoData,stickpea,Calliandra,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Calliandra tweedi,NoData,,Calliandra,Fabaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callicarpa,NoData,,Callicarpa,Verbenaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callicarpa logifolia,NoData,,Callicarpa,Verbenaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callistemon,NoData,bottlebrush,Callistemon,Myrtaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callistemon citrinus,NoData,crimson bottlebrush,Callistemon,Myrtaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callistemon lanceolatus,NoData,,Callistemon,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callistemon linearis,NoData,narrow-leaf bottlebrush,Callistemon,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callistemon rigidis,NoData,,Callistemon,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callistemon rigidus,NoData,bottlebrush,Callistemon,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callistemon salignus,NoData,stonewood,Callistemon,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callistemon teretifolius,NoData,,Callistemon,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callistemon viminalis,NoData,weeping bottlebrush,Callistemon,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callitris,Callitris,Cypress-pine,Callitris,Cupressaceae,Ntr,genus,,,0.2,0.02,0.4,0.05,0.2,0.2,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callitris propinqua,NoData,,Callitris,Cupressaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Callitropsis,Chamaecyparis,Nootka cedar,Callitropsis,Cupressaceae,Ntr,genus,from LFRDB,previously Cupressus,0.2,0.02,0.4,0.2,0.02,0.05,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
